Request_id,Pickup_point,Driver_id,Status,Request_timestamp,Drop_timestamp,Request_hour,Request_day,Time_slot
5088,Airport,37.0,Trip Completed,,,,,Late Night
5352,Airport,37.0,Trip Completed,,,,,Late Night
6024,Airport,37.0,Trip Completed,,,,,Late Night
6196,Airport,37.0,Trip Completed,,,,,Late Night
6297,City,37.0,Trip Completed,,,,,Late Night
125,City,38.0,Trip Completed,2016-07-11 05:12:00,2016-07-11 06:17:00,5.0,Monday,Early Morning
1611,City,38.0,Trip Completed,2016-07-12 06:49:00,2016-07-12 07:44:00,6.0,Tuesday,Early Morning
1814,City,38.0,Trip Completed,2016-07-12 09:19:00,2016-07-12 09:59:00,9.0,Tuesday,Early Morning
3088,City,38.0,Trip Completed,,,,,Late Night
3384,Airport,38.0,Trip Completed,,,,,Late Night
4218,Airport,38.0,Trip Completed,,,,,Late Night
5757,City,38.0,Trip Completed,,,,,Late Night
5958,Airport,38.0,Trip Completed,,,,,Late Night
6314,City,38.0,Trip Completed,,,,,Late Night
249,City,39.0,Trip Completed,2016-07-11 06:31:00,2016-07-11 07:14:00,6.0,Monday,Early Morning
728,City,39.0,Trip Completed,2016-07-11 15:05:00,2016-07-11 16:09:00,15.0,Monday,Day
3042,City,39.0,Trip Completed,,,,,Late Night
3620,City,39.0,Trip Completed,,,,,Late Night
4276,City,39.0,Trip Completed,,,,,Late Night
4735,City,39.0,Trip Completed,,,,,Late Night
1353,Airport,40.0,Trip Completed,2016-07-11 23:51:00,2016-07-12 00:34:00,23.0,Monday,Night
1568,City,40.0,Trip Completed,2016-07-12 06:18:00,2016-07-12 06:52:00,6.0,Tuesday,Early Morning
2465,City,40.0,Trip Completed,2016-07-12 20:38:00,2016-07-12 21:37:00,20.0,Tuesday,Night
3688,City,40.0,Trip Completed,,,,,Late Night
4727,City,40.0,Trip Completed,,,,,Late Night
5348,City,40.0,Trip Completed,,,,,Late Night
6537,Airport,40.0,Trip Completed,,,,,Late Night
1941,Airport,41.0,Trip Completed,2016-07-12 11:29:00,2016-07-12 12:09:00,11.0,Tuesday,Day
3766,Airport,41.0,Trip Completed,,,,,Late Night
4243,Airport,41.0,Trip Completed,,,,,Late Night
4717,Airport,41.0,Trip Completed,,,,,Late Night
5682,City,41.0,Trip Completed,,,,,Late Night
6343,City,41.0,Trip Completed,,,,,Late Night
6726,Airport,41.0,Trip Completed,,,,,Late Night
238,City,42.0,Trip Completed,2016-07-11 06:27:00,2016-07-11 07:15:00,6.0,Monday,Early Morning
2624,City,42.0,Trip Completed,2016-07-12 22:16:00,2016-07-12 23:17:00,22.0,Tuesday,Night
2787,City,42.0,Trip Completed,,,,,Late Night
3992,City,42.0,Trip Completed,,,,,Late Night
4974,City,42.0,Trip Completed,,,,,Late Night
5478,Airport,42.0,Trip Completed,,,,,Late Night
5641,City,42.0,Trip Completed,,,,,Late Night
128,City,43.0,Trip Completed,2016-07-11 05:12:00,2016-07-11 05:48:00,5.0,Monday,Early Morning
627,City,43.0,Trip Completed,2016-07-11 12:12:00,2016-07-11 13:10:00,12.0,Monday,Day
1766,Airport,43.0,Trip Completed,2016-07-12 08:45:00,2016-07-12 09:52:00,8.0,Tuesday,Early Morning
2089,City,43.0,Trip Completed,2016-07-12 15:49:00,2016-07-12 16:32:00,15.0,Tuesday,Day
3565,City,43.0,Trip Completed,,,,,Late Night
3954,Airport,43.0,Trip Completed,,,,,Late Night
4204,City,43.0,Trip Completed,,,,,Late Night
4651,City,43.0,Trip Completed,,,,,Late Night
5814,City,43.0,Trip Completed,,,,,Late Night
6062,City,43.0,Trip Completed,,,,,Late Night
118,Airport,44.0,Trip Completed,2016-07-11 05:11:00,2016-07-11 05:52:00,5.0,Monday,Early Morning
339,Airport,44.0,Trip Completed,2016-07-11 07:49:00,2016-07-11 08:45:00,7.0,Monday,Early Morning
766,City,44.0,Trip Completed,2016-07-11 16:23:00,2016-07-11 17:27:00,16.0,Monday,Evening
1133,Airport,44.0,Trip Completed,2016-07-11 20:27:00,2016-07-11 21:31:00,20.0,Monday,Night
2458,City,44.0,Trip Completed,2016-07-12 20:33:00,2016-07-12 21:33:00,20.0,Tuesday,Night
3060,Airport,44.0,Trip Completed,,,,,Late Night
3653,City,44.0,Trip Completed,,,,,Late Night
4321,City,44.0,Trip Completed,,,,,Late Night
5672,Airport,44.0,Trip Completed,,,,,Late Night
1698,City,45.0,Trip Completed,2016-07-12 07:56:00,2016-07-12 08:56:00,7.0,Tuesday,Early Morning
2098,City,45.0,Trip Completed,2016-07-12 16:12:00,2016-07-12 16:42:00,16.0,Tuesday,Evening
2733,City,45.0,Trip Completed,,,,,Late Night
2917,Airport,45.0,Trip Completed,,,,,Late Night
3151,Airport,45.0,Trip Completed,,,,,Late Night
3358,City,45.0,Trip Completed,,,,,Late Night
5435,City,45.0,Trip Completed,,,,,Late Night
5717,Airport,45.0,Trip Completed,,,,,Late Night
635,Airport,46.0,Trip Completed,2016-07-11 12:25:00,2016-07-11 13:29:00,12.0,Monday,Day
1275,Airport,46.0,Trip Completed,2016-07-11 22:05:00,2016-07-11 23:02:00,22.0,Monday,Night
1562,Airport,46.0,Trip Completed,2016-07-12 06:16:00,2016-07-12 07:15:00,6.0,Tuesday,Early Morning
2908,Airport,46.0,Trip Completed,,,,,Late Night
3414,City,46.0,Trip Completed,,,,,Late Night
3638,Airport,46.0,Trip Completed,,,,,Late Night
5132,Airport,46.0,Trip Completed,,,,,Late Night
5422,City,46.0,Trip Completed,,,,,Late Night
5724,City,46.0,Trip Completed,,,,,Late Night
6026,Airport,46.0,Trip Completed,,,,,Late Night
6416,City,46.0,Trip Completed,,,,,Late Night
995,Airport,47.0,Trip Completed,2016-07-11 19:11:00,2016-07-11 19:33:00,19.0,Monday,Evening
1771,City,47.0,Trip Completed,2016-07-12 08:56:00,2016-07-12 09:27:00,8.0,Tuesday,Early Morning
2729,Airport,47.0,Trip Completed,,,,,Late Night
3416,City,47.0,Trip Completed,,,,,Late Night
4286,City,47.0,Trip Completed,,,,,Late Night
5012,Airport,47.0,Trip Completed,,,,,Late Night
6761,Airport,47.0,Trip Completed,,,,,Late Night
5638,City,47.0,Trip Completed,,,,,Late Night
6191,Airport,47.0,Trip Completed,,,,,Late Night
443,City,48.0,Trip Completed,2016-07-11 09:05:00,2016-07-11 09:45:00,9.0,Monday,Early Morning
1299,City,48.0,Trip Completed,2016-07-11 22:22:00,2016-07-11 23:06:00,22.0,Monday,Night
1637,Airport,48.0,Trip Completed,2016-07-12 07:09:00,2016-07-12 08:15:00,7.0,Tuesday,Early Morning
2099,Airport,48.0,Trip Completed,2016-07-12 16:03:00,2016-07-12 17:16:00,16.0,Tuesday,Evening
2349,Airport,48.0,Trip Completed,2016-07-12 19:22:00,2016-07-12 20:07:00,19.0,Tuesday,Evening
3081,City,48.0,Trip Completed,,,,,Late Night
3555,Airport,48.0,Trip Completed,,,,,Late Night
3798,City,48.0,Trip Completed,,,,,Late Night
3982,Airport,48.0,Trip Completed,,,,,Late Night
4082,Airport,48.0,Trip Completed,,,,,Late Night
4672,City,48.0,Trip Completed,,,,,Late Night
4937,City,48.0,Trip Completed,,,,,Late Night
5594,Airport,48.0,Trip Completed,,,,,Late Night
540,City,49.0,Trip Completed,2016-07-11 09:56:00,2016-07-11 10:52:00,9.0,Monday,Early Morning
1533,City,49.0,Trip Completed,2016-07-12 05:56:00,2016-07-12 06:32:00,5.0,Tuesday,Early Morning
2359,City,49.0,Trip Completed,2016-07-12 19:31:00,2016-07-12 20:28:00,19.0,Tuesday,Evening
2603,City,49.0,Trip Completed,2016-07-12 22:00:00,2016-07-12 22:51:00,22.0,Tuesday,Night
2965,Airport,49.0,Trip Completed,,,,,Late Night
4002,City,49.0,Trip Completed,,,,,Late Night
4364,Airport,49.0,Trip Completed,,,,,Late Night
4614,Airport,49.0,Trip Completed,,,,,Late Night
5235,Airport,49.0,Trip Completed,,,,,Late Night
5979,Airport,49.0,Trip Completed,,,,,Late Night
6145,Airport,49.0,Trip Completed,,,,,Late Night
6363,Airport,49.0,Trip Completed,,,,,Late Night
2481,City,50.0,Trip Completed,2016-07-12 20:40:00,2016-07-12 21:37:00,20.0,Tuesday,Night
3328,Airport,50.0,Trip Completed,,,,,Late Night
3908,Airport,50.0,Trip Completed,,,,,Late Night
4416,City,50.0,Trip Completed,,,,,Late Night
4966,Airport,50.0,Trip Completed,,,,,Late Night
5243,City,50.0,Trip Completed,,,,,Late Night
5697,City,50.0,Trip Completed,,,,,Late Night
5864,Airport,50.0,Trip Completed,,,,,Late Night
6530,Airport,50.0,Trip Completed,,,,,Late Night
686,City,51.0,Trip Completed,2016-07-11 13:44:00,2016-07-11 14:30:00,13.0,Monday,Day
777,Airport,51.0,Trip Completed,2016-07-11 16:41:00,2016-07-11 17:32:00,16.0,Monday,Evening
1455,Airport,51.0,Trip Completed,2016-07-12 04:56:00,2016-07-12 05:27:00,4.0,Tuesday,Early Morning
1906,Airport,51.0,Trip Completed,2016-07-12 10:38:00,2016-07-12 11:22:00,10.0,Tuesday,Day
2432,Airport,51.0,Trip Completed,2016-07-12 20:15:00,2016-07-12 20:59:00,20.0,Tuesday,Night
2977,Airport,51.0,Trip Completed,,,,,Late Night
3964,City,51.0,Trip Completed,,,,,Late Night
4182,Airport,51.0,Trip Completed,,,,,Late Night
4679,City,51.0,Trip Completed,,,,,Late Night
4997,City,51.0,Trip Completed,,,,,Late Night
5600,City,51.0,Trip Completed,,,,,Late Night
5910,Airport,51.0,Trip Completed,,,,,Late Night
6597,Airport,51.0,Trip Completed,,,,,Late Night
64,City,52.0,Trip Completed,2016-07-11 04:16:00,2016-07-11 05:28:00,4.0,Monday,Early Morning
687,Airport,52.0,Trip Completed,2016-07-11 13:41:00,2016-07-11 14:25:00,13.0,Monday,Day
1625,City,52.0,Trip Completed,2016-07-12 07:01:00,2016-07-12 07:49:00,7.0,Tuesday,Early Morning
1958,Airport,52.0,Trip Completed,2016-07-12 11:41:00,2016-07-12 12:35:00,11.0,Tuesday,Day
2160,Airport,52.0,Trip Completed,2016-07-12 17:32:00,2016-07-12 18:07:00,17.0,Tuesday,Evening
2517,Airport,52.0,Trip Completed,2016-07-12 21:04:00,2016-07-12 22:20:00,21.0,Tuesday,Night
2894,City,52.0,Trip Completed,,,,,Late Night
3739,Airport,52.0,Trip Completed,,,,,Late Night
4737,City,52.0,Trip Completed,,,,,Late Night
5064,Airport,52.0,Trip Completed,,,,,Late Night
313,City,53.0,Trip Completed,2016-07-11 07:26:00,2016-07-11 08:35:00,7.0,Monday,Early Morning
2107,City,53.0,Trip Completed,2016-07-12 16:18:00,2016-07-12 17:14:00,16.0,Tuesday,Evening
2819,City,53.0,Trip Completed,,,,,Late Night
2932,Airport,53.0,Trip Completed,,,,,Late Night
3593,City,53.0,Trip Completed,,,,,Late Night
4760,City,53.0,Trip Completed,,,,,Late Night
6681,Airport,53.0,Trip Completed,,,,,Late Night
234,City,54.0,Trip Completed,2016-07-11 06:27:00,2016-07-11 07:23:00,6.0,Monday,Early Morning
425,Airport,54.0,Trip Completed,2016-07-11 08:48:00,2016-07-11 09:34:00,8.0,Monday,Early Morning
1528,City,54.0,Trip Completed,2016-07-12 05:58:00,2016-07-12 06:33:00,5.0,Tuesday,Early Morning
1671,Airport,54.0,Trip Completed,2016-07-12 07:41:00,2016-07-12 08:50:00,7.0,Tuesday,Early Morning
2223,City,54.0,Trip Completed,2016-07-12 18:07:00,2016-07-12 19:12:00,18.0,Tuesday,Evening
3268,Airport,54.0,Trip Completed,,,,,Late Night
3530,Airport,54.0,Trip Completed,,,,,Late Night
4765,Airport,54.0,Trip Completed,,,,,Late Night
531,City,55.0,Trip Completed,2016-07-11 10:01:00,2016-07-11 10:36:00,10.0,Monday,Day
1721,City,55.0,Trip Completed,2016-07-12 08:10:00,2016-07-12 08:47:00,8.0,Tuesday,Early Morning
2665,Airport,55.0,Trip Completed,2016-07-12 23:30:00,,23.0,Tuesday,Night
2951,City,55.0,Trip Completed,,,,,Late Night
3786,Airport,55.0,Trip Completed,,,,,Late Night
4049,City,55.0,Trip Completed,,,,,Late Night
4079,Airport,55.0,Trip Completed,,,,,Late Night
4233,Airport,55.0,Trip Completed,,,,,Late Night
4884,Airport,55.0,Trip Completed,,,,,Late Night
6350,City,55.0,Trip Completed,,,,,Late Night
1914,Airport,56.0,Trip Completed,2016-07-12 10:42:00,2016-07-12 11:52:00,10.0,Tuesday,Day
3205,City,56.0,Trip Completed,,,,,Late Night
3448,City,56.0,Trip Completed,,,,,Late Night
4628,City,56.0,Trip Completed,,,,,Late Night
5418,City,56.0,Trip Completed,,,,,Late Night
5654,City,56.0,Trip Completed,,,,,Late Night
614,City,57.0,Trip Completed,2016-07-11 11:49:00,2016-07-11 12:52:00,11.0,Monday,Day
1340,City,57.0,Trip Completed,2016-07-11 23:22:00,2016-07-11 23:55:00,23.0,Monday,Night
1576,City,57.0,Trip Completed,2016-07-12 06:27:00,2016-07-12 07:41:00,6.0,Tuesday,Early Morning
1974,Airport,57.0,Trip Completed,2016-07-12 12:19:00,2016-07-12 13:07:00,12.0,Tuesday,Day
2597,City,57.0,Trip Completed,2016-07-12 21:52:00,2016-07-12 22:54:00,21.0,Tuesday,Night
4690,City,57.0,Trip Completed,,,,,Late Night
6267,Airport,57.0,Trip Completed,,,,,Late Night
660,Airport,58.0,Trip Completed,2016-07-11 12:55:00,2016-07-11 13:44:00,12.0,Monday,Day
943,Airport,58.0,Trip Completed,2016-07-11 18:34:00,2016-07-11 19:25:00,18.0,Monday,Evening
1445,Airport,58.0,Trip Completed,2016-07-12 04:45:00,2016-07-12 06:02:00,4.0,Tuesday,Early Morning
3070,City,58.0,Trip Completed,,,,,Late Night
3440,City,58.0,Trip Completed,,,,,Late Night
4503,City,58.0,Trip Completed,,,,,Late Night
4771,Airport,58.0,Trip Completed,,,,,Late Night
4797,City,58.0,Trip Completed,,,,,Late Night
4898,Airport,58.0,Trip Completed,,,,,Late Night
172,Airport,59.0,Trip Completed,2016-07-11 05:41:00,2016-07-11 06:19:00,5.0,Monday,Early Morning
518,City,59.0,Trip Completed,2016-07-11 09:46:00,2016-07-11 10:42:00,9.0,Monday,Early Morning
843,Airport,59.0,Trip Completed,2016-07-11 17:38:00,2016-07-11 18:31:00,17.0,Monday,Evening
1070,City,59.0,Trip Completed,2016-07-11 19:58:00,2016-07-11 20:58:00,19.0,Monday,Evening
2078,Airport,59.0,Trip Completed,2016-07-12 15:36:00,2016-07-12 16:22:00,15.0,Tuesday,Day
5382,City,59.0,Trip Completed,,,,,Late Night
4119,City,59.0,Trip Completed,,,,,Late Night
4623,City,59.0,Trip Completed,,,,,Late Night
620,City,60.0,Trip Completed,2016-07-11 12:04:00,2016-07-11 13:17:00,12.0,Monday,Day
1286,Airport,60.0,Trip Completed,2016-07-11 22:18:00,2016-07-11 22:59:00,22.0,Monday,Night
2482,City,60.0,Trip Completed,2016-07-12 20:45:00,2016-07-12 21:42:00,20.0,Tuesday,Night
3672,Airport,60.0,Trip Completed,,,,,Late Night
3959,City,60.0,Trip Completed,,,,,Late Night
4659,City,60.0,Trip Completed,,,,,Late Night
5060,Airport,60.0,Trip Completed,,,,,Late Night
5942,City,60.0,Trip Completed,,,,,Late Night
1349,Airport,61.0,Trip Completed,2016-07-11 23:41:00,2016-07-12 00:22:00,23.0,Monday,Night
2192,Airport,61.0,Trip Completed,2016-07-12 17:44:00,2016-07-12 18:39:00,17.0,Tuesday,Evening
2323,City,61.0,Trip Completed,2016-07-12 19:06:00,2016-07-12 20:17:00,19.0,Tuesday,Evening
2717,City,61.0,Trip Completed,,,,,Late Night
3338,Airport,61.0,Trip Completed,,,,,Late Night
4475,City,61.0,Trip Completed,,,,,Late Night
4786,City,61.0,Trip Completed,,,,,Late Night
5017,City,61.0,Trip Completed,,,,,Late Night
5580,City,61.0,Trip Completed,,,,,Late Night
6066,Airport,61.0,Trip Completed,,,,,Late Night
418,City,62.0,Trip Completed,2016-07-11 08:42:00,2016-07-11 09:24:00,8.0,Monday,Early Morning
608,Airport,62.0,Trip Completed,2016-07-11 11:57:00,2016-07-11 12:48:00,11.0,Monday,Day
1842,City,62.0,Trip Completed,2016-07-12 09:40:00,2016-07-12 10:18:00,9.0,Tuesday,Early Morning
4004,City,62.0,Trip Completed,,,,,Late Night
5791,City,62.0,Trip Completed,,,,,Late Night
6548,Airport,62.0,Trip Completed,,,,,Late Night
121,Airport,63.0,Trip Completed,2016-07-11 05:13:00,2016-07-11 06:08:00,5.0,Monday,Early Morning
571,Airport,63.0,Trip Completed,2016-07-11 10:44:00,2016-07-11 11:44:00,10.0,Monday,Day
2444,Airport,63.0,Trip Completed,2016-07-12 20:23:00,2016-07-12 21:35:00,20.0,Tuesday,Night
2815,City,63.0,Trip Completed,,,,,Late Night
3510,Airport,63.0,Trip Completed,,,,,Late Night
5013,City,63.0,Trip Completed,,,,,Late Night
5457,City,63.0,Trip Completed,,,,,Late Night
5940,City,63.0,Trip Completed,,,,,Late Night
6197,City,63.0,Trip Completed,,,,,Late Night
6660,Airport,63.0,Trip Completed,,,,,Late Night
584,Airport,64.0,Trip Completed,2016-07-11 11:14:00,2016-07-11 12:25:00,11.0,Monday,Day
1741,Airport,64.0,Trip Completed,2016-07-12 08:32:00,2016-07-12 09:08:00,8.0,Tuesday,Early Morning
2031,City,64.0,Trip Completed,2016-07-12 14:17:00,2016-07-12 14:51:00,14.0,Tuesday,Day
3158,Airport,64.0,Trip Completed,,,,,Late Night
3955,Airport,64.0,Trip Completed,,,,,Late Night
4384,City,64.0,Trip Completed,,,,,Late Night
5224,City,64.0,Trip Completed,,,,,Late Night
5394,Airport,64.0,Trip Completed,,,,,Late Night
5511,Airport,64.0,Trip Completed,,,,,Late Night
744,City,65.0,Trip Completed,2016-07-11 15:41:00,2016-07-11 16:30:00,15.0,Monday,Day
1634,Airport,65.0,Trip Completed,2016-07-12 07:13:00,2016-07-12 08:04:00,7.0,Tuesday,Early Morning
1911,Airport,65.0,Trip Completed,2016-07-12 10:43:00,2016-07-12 11:41:00,10.0,Tuesday,Day
2608,Airport,65.0,Trip Completed,2016-07-12 21:59:00,2016-07-12 22:36:00,21.0,Tuesday,Night
3456,Airport,65.0,Trip Completed,,,,,Late Night
3561,City,65.0,Trip Completed,,,,,Late Night
5216,Airport,65.0,Trip Completed,,,,,Late Night
5573,City,65.0,Trip Completed,,,,,Late Night
5952,Airport,65.0,Trip Completed,,,,,Late Night
6093,Airport,65.0,Trip Completed,,,,,Late Night
6749,Airport,65.0,Trip Completed,,,,,Late Night
250,Airport,66.0,Trip Completed,2016-07-11 06:29:00,2016-07-11 07:34:00,6.0,Monday,Early Morning
781,City,66.0,Trip Completed,2016-07-11 16:40:00,2016-07-11 17:41:00,16.0,Monday,Evening
1681,Airport,66.0,Trip Completed,2016-07-12 07:53:00,2016-07-12 08:44:00,7.0,Tuesday,Early Morning
3924,Airport,66.0,Trip Completed,,,,,Late Night
5271,City,66.0,Trip Completed,,,,,Late Night
5899,Airport,66.0,Trip Completed,,,,,Late Night
6273,City,66.0,Trip Completed,,,,,Late Night
630,Airport,67.0,Trip Completed,2016-07-11 12:16:00,2016-07-11 13:10:00,12.0,Monday,Day
679,City,67.0,Trip Completed,2016-07-11 13:22:00,2016-07-11 14:17:00,13.0,Monday,Day
782,Airport,67.0,Trip Completed,2016-07-11 16:46:00,2016-07-11 17:27:00,16.0,Monday,Evening
1329,Airport,67.0,Trip Completed,2016-07-11 23:10:00,2016-07-11 23:45:00,23.0,Monday,Night
1712,Airport,67.0,Trip Completed,2016-07-12 08:14:00,2016-07-12 09:06:00,8.0,Tuesday,Early Morning
2033,City,67.0,Trip Completed,2016-07-12 14:17:00,2016-07-12 14:59:00,14.0,Tuesday,Day
3094,Airport,67.0,Trip Completed,,,,,Late Night
4709,Airport,67.0,Trip Completed,,,,,Late Night
4948,Airport,67.0,Trip Completed,,,,,Late Night
5597,City,67.0,Trip Completed,,,,,Late Night
6747,City,67.0,Trip Completed,,,,,Late Night
1480,Airport,68.0,Trip Completed,2016-07-12 05:15:00,2016-07-12 06:06:00,5.0,Tuesday,Early Morning
2013,City,68.0,Trip Completed,2016-07-12 13:35:00,2016-07-12 14:29:00,13.0,Tuesday,Day
2867,Airport,68.0,Trip Completed,,,,,Late Night
3377,Airport,68.0,Trip Completed,,,,,Late Night
4108,City,68.0,Trip Completed,,,,,Late Night
4368,City,68.0,Trip Completed,,,,,Late Night
4787,City,68.0,Trip Completed,,,,,Late Night
93,City,69.0,Trip Completed,2016-07-11 04:53:00,2016-07-11 05:30:00,4.0,Monday,Early Morning
402,Airport,69.0,Trip Completed,2016-07-11 08:31:00,2016-07-11 09:02:00,8.0,Monday,Early Morning
582,City,69.0,Trip Completed,2016-07-11 10:56:00,2016-07-11 11:59:00,10.0,Monday,Day
733,City,69.0,Trip Completed,2016-07-11 15:25:00,2016-07-11 16:30:00,15.0,Monday,Day
951,Airport,69.0,Trip Completed,2016-07-11 18:38:00,2016-07-11 19:10:00,18.0,Monday,Evening
1889,City,69.0,Trip Completed,2016-07-12 10:14:00,2016-07-12 11:18:00,10.0,Tuesday,Day
2046,Airport,69.0,Trip Completed,2016-07-12 14:40:00,2016-07-12 15:22:00,14.0,Tuesday,Day
2664,Airport,69.0,Trip Completed,2016-07-12 23:26:00,,23.0,Tuesday,Night
2936,City,69.0,Trip Completed,,,,,Late Night
3740,Airport,69.0,Trip Completed,,,,,Late Night
4482,Airport,69.0,Trip Completed,,,,,Late Night
4718,City,69.0,Trip Completed,,,,,Late Night
4908,Airport,69.0,Trip Completed,,,,,Late Night
6278,Airport,69.0,Trip Completed,,,,,Late Night
514,City,70.0,Trip Completed,2016-07-11 09:45:00,2016-07-11 10:56:00,9.0,Monday,Early Morning
703,City,70.0,Trip Completed,2016-07-11 14:11:00,2016-07-11 14:44:00,14.0,Monday,Day
947,City,70.0,Trip Completed,2016-07-11 18:37:00,2016-07-11 19:04:00,18.0,Monday,Evening
2252,City,70.0,Trip Completed,2016-07-12 18:26:00,2016-07-12 19:00:00,18.0,Tuesday,Evening
2896,City,70.0,Trip Completed,,,,,Late Night
3583,Airport,70.0,Trip Completed,,,,,Late Night
4263,Airport,70.0,Trip Completed,,,,,Late Night
4398,City,70.0,Trip Completed,,,,,Late Night
5029,City,70.0,Trip Completed,,,,,Late Night
5554,Airport,70.0,Trip Completed,,,,,Late Night
5746,City,70.0,Trip Completed,,,,,Late Night
5986,Airport,70.0,Trip Completed,,,,,Late Night
6140,Airport,70.0,Trip Completed,,,,,Late Night
6554,City,70.0,Trip Completed,,,,,Late Night
467,City,71.0,Trip Completed,2016-07-11 09:20:00,2016-07-11 10:17:00,9.0,Monday,Early Morning
615,City,71.0,Trip Completed,2016-07-11 11:54:00,2016-07-11 12:43:00,11.0,Monday,Day
801,Airport,71.0,Trip Completed,2016-07-11 17:11:00,2016-07-11 18:24:00,17.0,Monday,Evening
1587,Airport,71.0,Trip Completed,2016-07-12 06:31:00,2016-07-12 07:42:00,6.0,Tuesday,Early Morning
1925,City,71.0,Trip Completed,2016-07-12 11:06:00,2016-07-12 11:51:00,11.0,Tuesday,Day
2527,City,71.0,Trip Completed,2016-07-12 21:11:00,2016-07-12 21:53:00,21.0,Tuesday,Night
3065,Airport,71.0,Trip Completed,,,,,Late Night
5031,Airport,71.0,Trip Completed,,,,,Late Night
160,Airport,72.0,Trip Completed,2016-07-11 05:38:00,2016-07-11 06:34:00,5.0,Monday,Early Morning
2029,City,72.0,Trip Completed,2016-07-12 14:16:00,2016-07-12 15:09:00,14.0,Tuesday,Day
2543,City,72.0,Trip Completed,2016-07-12 21:16:00,2016-07-12 21:53:00,21.0,Tuesday,Night
2941,Airport,72.0,Trip Completed,,,,,Late Night
4766,City,72.0,Trip Completed,,,,,Late Night
5349,Airport,72.0,Trip Completed,,,,,Late Night
5409,Airport,72.0,Trip Completed,,,,,Late Night
6698,Airport,72.0,Trip Completed,,,,,Late Night
81,Airport,73.0,Trip Completed,2016-07-11 04:47:00,2016-07-11 06:00:00,4.0,Monday,Early Morning
370,City,73.0,Trip Completed,2016-07-11 08:06:00,2016-07-11 08:32:00,8.0,Monday,Early Morning
799,Airport,73.0,Trip Completed,2016-07-11 17:07:00,2016-07-11 17:53:00,17.0,Monday,Evening
1300,City,73.0,Trip Completed,2016-07-11 22:31:00,2016-07-11 22:56:00,22.0,Monday,Night
1805,Airport,73.0,Trip Completed,2016-07-12 09:11:00,2016-07-12 10:03:00,9.0,Tuesday,Early Morning
2410,City,73.0,Trip Completed,2016-07-12 20:05:00,2016-07-12 20:59:00,20.0,Tuesday,Night
2723,Airport,73.0,Trip Completed,,,,,Late Night
3240,City,73.0,Trip Completed,,,,,Late Night
3424,City,73.0,Trip Completed,,,,,Late Night
4188,City,73.0,Trip Completed,,,,,Late Night
